Product_ID,Product_Name,Category,Subcategory,Price,Units_Sold,Revenue,Cost,Profit,Date,Store/Channel,Customer_ID
SKU11028,Nike Running Shoes,Apparel,Sportswear,360.25,19,6844.75,3405.99,3438.76,3/22/2025,Mobile App,26033
SKU28832,Levi's Jeans,Apparel,Casualwear,1173.67,50,58683.5,30394.28,28289.22,5/12/2024,Online,26034
SKU73819,Dove Body Wash,Beauty,Bath & Body,541.4,66,35732.4,18727.58,17004.82,3/20/2025,Marketplace,26035
SKU50550,Colgate Toothpaste,Beauty,Oral Care,1315.8,59,77632.2,60390.34,17241.86,8/29/2024,Retail Store,26036
SKU84875,Dove Body Wash,Beauty,Bath & Body,747.47,68,50827.96,37067.45,13760.51,3/1/2025,Online,26037
SKU45448,Maybelline Lipstick,Beauty,Makeup,370.85,57,21138.45,16677.72,4460.73,7/26/2024,Marketplace,26038
SKU71987,Levi's Jeans,Apparel,Casualwear,1191.65,88,104865.2,47472.59,57392.61,8/1/2024,Mobile App,26039
SKU17139,Panasonic Microwave,Electronics,Appliances,650.01,51,33150.51,15669.42,17481.09,12/5/2024,Mobile App,26040
SKU28969,Samsung Smart TV,Electronics,Television,1136.93,100,113693,100124.89,13568.11,1/27/2025,Online,26041
SKU84572,Colgate Toothpaste,Beauty,Oral Care,145.98,24,3503.52,2613.32,890.2,5/21/2024,Retail Store,26042
SKU10325,Adidas Hoodie,Apparel,Sportswear,600.94,76,45671.44,28657.13,17014.31,5/17/2024,Retail Store,26043
SKU45358,HP Laptop,Electronics,Computers,646,67,43282,36040.59,7241.41,1/25/2025,Online,26044
SKU64894,Samsung Smart TV,Electronics,Television,135.81,9,1222.29,573.66,648.63,2/19/2025,Marketplace,26045
SKU14559,Samsung Smart TV,Electronics,Television,431.13,79,34059.27,30641.06,3418.21,9/13/2024,Online,26046
SKU43002,Apple iPhone 14,Electronics,Smartphones,166.11,91,15116.01,13073.63,2042.38,7/11/2024,Online,26047
SKU12258,Nike Running Shoes,Apparel,Sportswear,435.83,63,27457.29,13961.07,13496.22,12/3/2024,Mobile App,26048
SKU58274,Nike Running Shoes,Apparel,Sportswear,1124.76,27,30368.52,20510.43,9858.09,8/14/2024,Retail Store,26049
SKU33030,Samsung Smart TV,Electronics,Television,549.05,40,21962,9780.71,12181.29,6/30/2024,Online,26050
SKU50129,Panasonic Microwave,Electronics,Appliances,24.49,21,514.29,274.08,240.21,3/5/2025,Mobile App,26051
SKU57419,Panasonic Microwave,Electronics,Appliances,1363.31,92,125424.52,59765.3,65659.22,9/27/2024,Online,26052
SKU55164,Nike Running Shoes,Apparel,Sportswear,1170.86,13,15221.18,10477.93,4743.25,5/2/2024,Marketplace,26053
SKU20281,Colgate Toothpaste,Beauty,Oral Care,1410.07,15,21151.05,13065.6,8085.45,6/21/2024,Retail Store,26054
SKU67552,Maybelline Lipstick,Beauty,Makeup,121.11,16,1937.76,1657.35,280.41,7/22/2024,Mobile App,26055
SKU54380,Maybelline Lipstick,Beauty,Makeup,1324.71,57,75508.47,39216.54,36291.93,3/9/2025,Marketplace,26056
SKU39838,Maybelline Lipstick,Beauty,Makeup,1257.29,35,44005.15,25021.16,18983.99,6/5/2024,Marketplace,26057
SKU25996,Panasonic Microwave,Electronics,Appliances,1316.14,28,36851.92,18283.99,18567.93,7/8/2024,Retail Store,26058
SKU24990,Dove Body Wash,Beauty,Bath & Body,164.71,39,6423.69,2762.67,3661.02,11/12/2024,Retail Store,26059
SKU59474,Adidas Hoodie,Apparel,Sportswear,1193.62,81,96683.22,86300.4,10382.82,1/8/2025,Marketplace,26060
SKU23216,Levi's Jeans,Apparel,Casualwear,302.32,98,29627.36,24737.55,4889.81,10/10/2024,Retail Store,26061
SKU57898,Adidas Hoodie,Apparel,Sportswear,1167.12,26,30345.12,24038.96,6306.16,7/31/2024,Mobile App,26062
SKU46268,Adidas Hoodie,Apparel,Sportswear,845.94,70,59215.8,41560.07,17655.73,12/19/2024,Online,26063
SKU35895,Adidas Hoodie,Apparel,Sportswear,654.77,57,37321.89,30611.92,6709.97,4/15/2025,Online,26064
SKU56491,Panasonic Microwave,Electronics,Appliances,1025.43,68,69729.24,49355.76,20373.48,11/15/2024,Mobile App,26065
SKU72968,Colgate Toothpaste,Beauty,Oral Care,390.15,69,26920.35,14093.91,12826.44,10/16/2024,Marketplace,26066
SKU86179,Samsung Smart TV,Electronics,Television,1307.53,6,7845.18,6554.42,1290.76,3/17/2025,Mobile App,26067
SKU46803,Colgate Toothpaste,Beauty,Oral Care,1026.99,23,23620.77,13920.98,9699.79,8/17/2024,Online,26068
SKU41056,Adidas Hoodie,Apparel,Sportswear,231.93,50,11596.5,6138.18,5458.32,10/18/2024,Online,26069
SKU34264,Samsung Smart TV,Electronics,Television,486.38,67,32587.46,28398.64,4188.82,9/25/2024,Marketplace,26070
SKU30494,Colgate Toothpaste,Beauty,Oral Care,1132.93,14,15861.02,7743.78,8117.24,7/14/2024,Mobile App,26071
SKU30223,Maybelline Lipstick,Beauty,Makeup,65.27,90,5874.3,2770.03,3104.27,5/24/2024,Retail Store,26072
SKU44433,Maybelline Lipstick,Beauty,Makeup,594.86,76,45209.36,30514.23,14695.13,2/10/2025,Retail Store,26073
SKU47938,Panasonic Microwave,Electronics,Appliances,318.1,27,8588.7,4702.04,3886.66,7/12/2024,Mobile App,26074
SKU96595,Maybelline Lipstick,Beauty,Makeup,638.81,15,9582.15,5812.82,3769.33,12/16/2024,Mobile App,26075
SKU95904,Nike Running Shoes,Apparel,Sportswear,22.06,78,1720.68,786.28,934.4,10/14/2024,Retail Store,26076
SKU76872,Nike Running Shoes,Apparel,Sportswear,876.7,30,26301,15155.41,11145.59,11/4/2024,Marketplace,26077
SKU52135,Adidas Hoodie,Apparel,Sportswear,585.96,71,41603.16,36858.41,4744.75,11/21/2024,Mobile App,26078
SKU44058,Panasonic Microwave,Electronics,Appliances,25.66,3,76.98,52.45,24.53,6/20/2024,Retail Store,26079
SKU97272,Panasonic Microwave,Electronics,Appliances,544.39,72,39196.08,29118.51,10077.57,12/24/2024,Marketplace,26080
SKU43314,Levi's Jeans,Apparel,Casualwear,21.11,87,1836.57,790.12,1046.45,1/26/2025,Online,26081
SKU34623,Maybelline Lipstick,Beauty,Makeup,813.51,95,77283.45,34238.93,43044.52,4/30/2025,Marketplace,26082
SKU78122,Samsung Smart TV,Electronics,Television,1333.66,5,6668.3,5316.41,1351.89,8/17/2024,Retail Store,26083
SKU24588,Samsung Smart TV,Electronics,Television,1490.04,42,62581.68,29607.96,32973.72,9/12/2024,Online,26084
SKU33455,Dove Body Wash,Beauty,Bath & Body,1113.54,66,73493.64,48288.29,25205.35,2/27/2025,Marketplace,26085
SKU66311,Dove Body Wash,Beauty,Bath & Body,1137.56,70,79629.2,55635.44,23993.76,8/7/2024,Retail Store,26086
SKU52127,Nike Running Shoes,Apparel,Sportswear,966.14,36,34781.04,31019.6,3761.44,12/1/2024,Online,26087
SKU28608,Dove Body Wash,Beauty,Bath & Body,794.2,58,46063.6,28568.2,17495.4,11/8/2024,Retail Store,26088
SKU52604,Apple iPhone 14,Electronics,Smartphones,347.99,71,24707.29,13151.62,11555.67,8/13/2024,Marketplace,26089
SKU60072,Nike Running Shoes,Apparel,Sportswear,875.23,19,16629.37,8569.41,8059.96,6/8/2024,Marketplace,26090
SKU16665,Dove Body Wash,Beauty,Bath & Body,555.85,35,19454.75,12451.35,7003.4,3/12/2025,Retail Store,26091
SKU30920,Apple iPhone 14,Electronics,Smartphones,387.03,52,20125.56,15999.65,4125.91,3/30/2025,Retail Store,26092
SKU31112,Levi's Jeans,Apparel,Casualwear,924.21,41,37892.61,24814.2,13078.41,11/27/2024,Retail Store,26093
SKU72190,Colgate Toothpaste,Beauty,Oral Care,925.92,43,39814.56,30205.11,9609.45,4/7/2025,Retail Store,26094
SKU72503,Samsung Smart TV,Electronics,Television,821.51,48,39432.48,21678.63,17753.85,8/25/2024,Online,26095
SKU41161,Panasonic Microwave,Electronics,Appliances,96.47,79,7621.13,5040.98,2580.15,1/6/2025,Mobile App,26096
SKU15441,Nike Running Shoes,Apparel,Sportswear,877.52,62,54406.24,34234.46,20171.78,7/7/2024,Marketplace,26097
SKU65334,Apple iPhone 14,Electronics,Smartphones,400.87,18,7215.66,3623.06,3592.6,5/26/2024,Retail Store,26098
SKU32313,Nike Running Shoes,Apparel,Sportswear,884.22,51,45095.22,18130.71,26964.51,4/23/2025,Retail Store,26099
SKU53732,Panasonic Microwave,Electronics,Appliances,451.22,74,33390.28,25033.69,8356.59,1/29/2025,Retail Store,26100
SKU87313,Maybelline Lipstick,Beauty,Makeup,1466.02,47,68902.94,61614.15,7288.79,11/23/2024,Marketplace,26101
SKU19626,Nike Running Shoes,Apparel,Sportswear,153.12,22,3368.64,2194.51,1174.13,9/24/2024,Retail Store,26102
SKU42263,Dove Body Wash,Beauty,Bath & Body,241.84,39,9431.76,6470.32,2961.44,2/9/2025,Online,26103
SKU91968,Dove Body Wash,Beauty,Bath & Body,121.81,55,6699.55,3777,2922.55,4/11/2025,Retail Store,26104
SKU55953,Nike Running Shoes,Apparel,Sportswear,763.9,8,6111.2,3347.3,2763.9,8/31/2024,Mobile App,26105
SKU29438,Levi's Jeans,Apparel,Casualwear,481.9,79,38070.1,32869.82,5200.28,7/12/2024,Marketplace,26106
SKU86189,Nike Running Shoes,Apparel,Sportswear,484.44,65,31488.6,27744.58,3744.02,6/15/2024,Mobile App,26107
SKU58405,Adidas Hoodie,Apparel,Sportswear,710.2,99,70309.8,51193.47,19116.33,5/21/2024,Mobile App,26108
SKU28966,Adidas Hoodie,Apparel,Sportswear,1107.76,7,7754.32,4339.8,3414.52,9/9/2024,Mobile App,26109
SKU58276,Panasonic Microwave,Electronics,Appliances,1065.91,83,88470.53,60716.38,27754.15,2/12/2025,Marketplace,26110
SKU58691,Panasonic Microwave,Electronics,Appliances,1314.21,99,130106.79,76612.15,53494.64,10/27/2024,Online,26111
SKU92774,Nike Running Shoes,Apparel,Sportswear,1177.69,29,34153.01,24470.18,9682.83,3/2/2025,Online,26112
SKU54518,Colgate Toothpaste,Beauty,Oral Care,169.51,61,10340.11,8976.7,1363.41,10/25/2024,Marketplace,26113
SKU42215,Nike Running Shoes,Apparel,Sportswear,228.84,49,11213.16,6780.15,4433.01,9/24/2024,Marketplace,26114
SKU71236,Adidas Hoodie,Apparel,Sportswear,1375.12,67,92133.04,78852.56,13280.48,12/13/2024,Marketplace,26115
SKU95864,Levi's Jeans,Apparel,Casualwear,728.58,80,58286.4,42703.5,15582.9,8/31/2024,Retail Store,26116
SKU58077,Colgate Toothpaste,Beauty,Oral Care,1238.59,61,75553.99,53746.36,21807.63,1/30/2025,Online,26117
SKU53471,Dove Body Wash,Beauty,Bath & Body,1228.9,59,72505.1,52087.4,20417.7,7/19/2024,Mobile App,26118
SKU68591,Panasonic Microwave,Electronics,Appliances,922.64,26,23988.64,16798.13,7190.51,4/7/2025,Marketplace,26119
SKU82914,Nike Running Shoes,Apparel,Sportswear,328.49,11,3613.39,1924.15,1689.24,2/15/2025,Retail Store,26120
SKU83887,Adidas Hoodie,Apparel,Sportswear,559.14,6,3354.84,1884.2,1470.64,11/26/2024,Marketplace,26121
SKU26099,Levi's Jeans,Apparel,Casualwear,916.91,21,19255.11,13573.11,5682,5/27/2024,Retail Store,26122
SKU50340,HP Laptop,Electronics,Computers,231.59,25,5789.75,3457.59,2332.16,5/1/2024,Marketplace,26123
SKU75498,Dove Body Wash,Beauty,Bath & Body,353.69,33,11671.77,9396.87,2274.9,4/1/2025,Retail Store,26124
SKU19408,HP Laptop,Electronics,Computers,1403.45,9,12631.05,7028.45,5602.6,3/31/2025,Retail Store,26125
SKU80465,Adidas Hoodie,Apparel,Sportswear,515.01,60,30900.6,13534.6,17366,3/7/2025,Marketplace,26126
SKU22055,Colgate Toothpaste,Beauty,Oral Care,607.08,98,59493.84,37383.57,22110.27,8/12/2024,Retail Store,26127
SKU38905,Adidas Hoodie,Apparel,Sportswear,1459.27,18,26266.86,20597.53,5669.33,7/12/2024,Online,26128
SKU33494,Adidas Hoodie,Apparel,Sportswear,1315.26,34,44718.84,19888.52,24830.32,11/8/2024,Retail Store,26129
SKU37841,Apple iPhone 14,Electronics,Smartphones,1089.49,84,91517.16,68350.93,23166.23,12/9/2024,Online,26130
SKU98828,Maybelline Lipstick,Beauty,Makeup,786.6,57,44836.2,18141.9,26694.3,10/27/2024,Retail Store,26131
SKU14998,Levi's Jeans,Apparel,Casualwear,393.65,76,29917.4,16799.69,13117.71,5/8/2024,Mobile App,26132
SKU28353,Levi's Jeans,Apparel,Casualwear,231.15,80,18492,9449.7,9042.3,10/18/2024,Marketplace,26133
SKU83294,Apple iPhone 14,Electronics,Smartphones,1282.54,10,12825.4,9107.51,3717.89,2/20/2025,Online,26134
SKU68714,Nike Running Shoes,Apparel,Sportswear,1001.01,37,37037.37,21932.53,15104.84,4/10/2025,Marketplace,26135
SKU95573,Apple iPhone 14,Electronics,Smartphones,1287.23,52,66935.96,57826.57,9109.39,9/25/2024,Online,26136
SKU86509,Levi's Jeans,Apparel,Casualwear,202.92,35,7102.2,6242.68,859.52,8/3/2024,Retail Store,26137
SKU50257,Nike Running Shoes,Apparel,Sportswear,86.44,52,4494.88,2538.5,1956.38,9/26/2024,Online,26138
SKU52025,Samsung Smart TV,Electronics,Television,1435.64,58,83267.12,74360.62,8906.5,10/7/2024,Mobile App,26139
SKU19003,Panasonic Microwave,Electronics,Appliances,1069.18,52,55597.36,31137.02,24460.34,2/6/2025,Marketplace,26140
SKU36216,Nike Running Shoes,Apparel,Sportswear,353.36,30,10600.8,8349.15,2251.65,7/9/2024,Mobile App,26141
SKU84568,Maybelline Lipstick,Beauty,Makeup,198.53,11,2183.83,1466.82,717.01,12/28/2024,Mobile App,26142
SKU32802,Nike Running Shoes,Apparel,Sportswear,122.09,37,4517.33,2070.52,2446.81,8/2/2024,Online,26143
SKU49648,Colgate Toothpaste,Beauty,Oral Care,221.57,19,4209.83,2269.46,1940.37,4/29/2025,Marketplace,26144
SKU86604,Dove Body Wash,Beauty,Bath & Body,503.29,49,24661.21,20293.89,4367.32,5/21/2024,Marketplace,26145
SKU17451,Panasonic Microwave,Electronics,Appliances,1058.47,2,2116.94,1613.4,503.54,7/3/2024,Marketplace,26146
SKU29818,Maybelline Lipstick,Beauty,Makeup,1178.27,75,88370.25,60389.09,27981.16,5/7/2024,Marketplace,26147
SKU74488,Adidas Hoodie,Apparel,Sportswear,477.9,97,46356.3,36384.06,9972.24,11/22/2024,Retail Store,26148
SKU59930,Levi's Jeans,Apparel,Casualwear,91.84,68,6245.12,4545.24,1699.88,2/12/2025,Online,26149
SKU17454,Colgate Toothpaste,Beauty,Oral Care,1071.4,33,35356.2,17172.99,18183.21,12/7/2024,Retail Store,26150
SKU81836,HP Laptop,Electronics,Computers,956.44,3,2869.32,1235.28,1634.04,5/4/2024,Marketplace,26151
SKU24383,Adidas Hoodie,Apparel,Sportswear,685.47,73,50039.31,39562.45,10476.86,8/26/2024,Online,26152
SKU88567,Samsung Smart TV,Electronics,Television,1247.37,89,111015.93,45049.6,65966.33,12/15/2024,Marketplace,26153
SKU24780,Adidas Hoodie,Apparel,Sportswear,1493.19,98,146332.62,116459.25,29873.37,12/12/2024,Mobile App,26154
SKU47224,Maybelline Lipstick,Beauty,Makeup,467.59,20,9351.8,8270.87,1080.93,5/18/2024,Marketplace,26155
SKU45716,Maybelline Lipstick,Beauty,Makeup,1284.46,80,102756.8,55773.77,46983.03,5/28/2024,Retail Store,26156
SKU90834,Nike Running Shoes,Apparel,Sportswear,1315.92,27,35529.84,22272.09,13257.75,4/29/2025,Marketplace,26157
SKU66495,Apple iPhone 14,Electronics,Smartphones,1185.51,4,4742.04,3670.45,1071.59,2/18/2025,Marketplace,26158
SKU54134,Samsung Smart TV,Electronics,Television,1089.72,49,53396.28,42202.28,11194,8/2/2024,Mobile App,26159
SKU82759,Levi's Jeans,Apparel,Casualwear,85.07,45,3828.15,2119.82,1708.33,3/12/2025,Online,26160
SKU11321,Apple iPhone 14,Electronics,Smartphones,720.94,26,18744.44,10822.65,7921.79,8/10/2024,Mobile App,26161
SKU62432,Apple iPhone 14,Electronics,Smartphones,105.93,92,9745.56,6746.37,2999.19,4/10/2025,Retail Store,26162
SKU63818,Adidas Hoodie,Apparel,Sportswear,916.08,20,18321.6,8913.27,9408.33,2/25/2025,Marketplace,26163
SKU81270,Panasonic Microwave,Electronics,Appliances,635.34,40,25413.6,12463.08,12950.52,2/16/2025,Retail Store,26164
SKU81217,HP Laptop,Electronics,Computers,653.92,21,13732.32,8866.96,4865.36,9/1/2024,Marketplace,26165
SKU62991,Apple iPhone 14,Electronics,Smartphones,1370.22,89,121949.58,90431.55,31518.03,12/6/2024,Mobile App,26166
SKU94932,Nike Running Shoes,Apparel,Sportswear,847.71,4,3390.84,3041.95,348.89,2/4/2025,Mobile App,26167
SKU47182,Adidas Hoodie,Apparel,Sportswear,183.99,53,9751.47,7024.32,2727.15,4/13/2025,Online,26168
SKU12000,Samsung Smart TV,Electronics,Television,1360.64,88,119736.32,63839.58,55896.74,4/23/2025,Online,26169
SKU41477,Maybelline Lipstick,Beauty,Makeup,950.57,71,67490.47,42944.86,24545.61,10/24/2024,Marketplace,26170
SKU17745,Adidas Hoodie,Apparel,Sportswear,616.65,78,48098.7,38989.59,9109.11,7/17/2024,Retail Store,26171
SKU93351,Maybelline Lipstick,Beauty,Makeup,102.8,91,9354.8,7665.04,1689.76,6/15/2024,Online,26172
SKU83466,Samsung Smart TV,Electronics,Television,1367.89,18,24622.02,13374.37,11247.65,11/10/2024,Retail Store,26173
SKU44655,HP Laptop,Electronics,Computers,600.51,20,12010.2,9029.15,2981.05,9/15/2024,Mobile App,26174
SKU38390,Nike Running Shoes,Apparel,Sportswear,1329.22,37,49181.14,38902.56,10278.58,5/4/2024,Retail Store,26175
SKU22055,Nike Running Shoes,Apparel,Sportswear,580.2,17,9863.4,6250.6,3612.8,8/19/2024,Mobile App,26176
SKU72892,Apple iPhone 14,Electronics,Smartphones,493.94,97,47912.18,29594.86,18317.32,5/8/2024,Mobile App,26177
SKU68271,Colgate Toothpaste,Beauty,Oral Care,840.88,89,74838.32,40013.42,34824.9,5/17/2024,Marketplace,26178
SKU65140,Samsung Smart TV,Electronics,Television,167.21,15,2508.15,1188.47,1319.68,5/20/2024,Online,26179
SKU49013,Nike Running Shoes,Apparel,Sportswear,1010.64,81,81861.84,54041.35,27820.49,3/31/2025,Marketplace,26180
SKU77200,Apple iPhone 14,Electronics,Smartphones,1226.91,86,105514.26,45313.44,60200.82,8/27/2024,Mobile App,26181
SKU42167,Levi's Jeans,Apparel,Casualwear,458.91,38,17438.58,13872.14,3566.44,1/30/2025,Marketplace,26182
SKU64892,Apple iPhone 14,Electronics,Smartphones,814.78,15,12221.7,7141.02,5080.68,1/25/2025,Online,26183
SKU41481,Colgate Toothpaste,Beauty,Oral Care,308.56,78,24067.68,15164.46,8903.22,6/16/2024,Online,26184
SKU33032,Samsung Smart TV,Electronics,Television,422.31,77,32517.87,25303.52,7214.35,8/12/2024,Retail Store,26185
SKU17440,Maybelline Lipstick,Beauty,Makeup,703.4,32,22508.8,19672,2836.8,7/13/2024,Online,26186
SKU72859,Dove Body Wash,Beauty,Bath & Body,1229.5,92,113114,95870.04,17243.96,2/6/2025,Marketplace,26187
SKU14253,Nike Running Shoes,Apparel,Sportswear,634.24,14,8879.36,6659.83,2219.53,3/27/2025,Online,26188
SKU20959,Dove Body Wash,Beauty,Bath & Body,1296.98,57,73927.86,42474.13,31453.73,5/1/2024,Mobile App,26189
SKU28808,Colgate Toothpaste,Beauty,Oral Care,591.96,15,8879.4,7577.32,1302.08,7/24/2024,Online,26190
SKU72644,Maybelline Lipstick,Beauty,Makeup,1199.42,70,83959.4,47751.84,36207.56,9/9/2024,Mobile App,26191
SKU93153,Maybelline Lipstick,Beauty,Makeup,1030.59,81,83477.79,34908.8,48568.99,9/27/2024,Marketplace,26192
SKU18351,Dove Body Wash,Beauty,Bath & Body,115.31,54,6226.74,3284.85,2941.89,5/9/2024,Online,26193
SKU96078,Samsung Smart TV,Electronics,Television,1190.7,35,41674.5,17272.14,24402.36,8/3/2024,Marketplace,26194
SKU55847,Apple iPhone 14,Electronics,Smartphones,664.08,94,62423.52,54194.14,8229.38,3/31/2025,Marketplace,26195
SKU20015,Panasonic Microwave,Electronics,Appliances,1392.73,89,123952.97,97715.5,26237.47,11/15/2024,Online,26196
SKU64876,Samsung Smart TV,Electronics,Television,539.19,25,13479.75,8976.61,4503.14,12/7/2024,Retail Store,26197
SKU38677,Panasonic Microwave,Electronics,Appliances,254.19,30,7625.7,4868.16,2757.54,11/2/2024,Retail Store,26198
SKU56715,Colgate Toothpaste,Beauty,Oral Care,441.82,89,39321.98,18043.65,21278.33,7/17/2024,Marketplace,26199
SKU37895,Levi's Jeans,Apparel,Casualwear,443.83,35,15534.05,9494.99,6039.06,8/17/2024,Retail Store,26200
SKU32360,Adidas Hoodie,Apparel,Sportswear,982.87,20,19657.4,16806.11,2851.29,2/4/2025,Retail Store,26201
SKU73319,Nike Running Shoes,Apparel,Sportswear,228.68,19,4344.92,3515.44,829.48,12/19/2024,Retail Store,26202
SKU98000,Maybelline Lipstick,Beauty,Makeup,1028.04,68,69906.72,38052.45,31854.27,5/26/2024,Retail Store,26203
SKU64307,Levi's Jeans,Apparel,Casualwear,767.18,84,64443.12,31077.29,33365.83,3/4/2025,Online,26204
SKU78534,Levi's Jeans,Apparel,Casualwear,856.28,38,32538.64,20843.72,11694.92,8/19/2024,Retail Store,26205
SKU47852,Levi's Jeans,Apparel,Casualwear,1355.14,36,48785.04,29141.83,19643.21,7/18/2024,Retail Store,26206
SKU53928,Samsung Smart TV,Electronics,Television,77.32,88,6804.16,3012.69,3791.47,10/19/2024,Mobile App,26207
SKU84604,Levi's Jeans,Apparel,Casualwear,1491.56,87,129765.72,57534.55,72231.17,3/22/2025,Retail Store,26208
SKU19224,Panasonic Microwave,Electronics,Appliances,1223.66,51,62406.66,39953.88,22452.78,9/6/2024,Mobile App,26209
SKU95782,Levi's Jeans,Apparel,Casualwear,598.51,89,53267.39,33744.35,19523.04,7/22/2024,Online,26210
SKU39603,Maybelline Lipstick,Beauty,Makeup,805.53,6,4833.18,3746.07,1087.11,11/19/2024,Retail Store,26211
SKU45325,HP Laptop,Electronics,Computers,260.47,77,20056.19,12196.85,7859.34,12/14/2024,Retail Store,26212
SKU81902,Adidas Hoodie,Apparel,Sportswear,1345.1,36,48423.6,34571.29,13852.31,11/24/2024,Online,26213
SKU52412,HP Laptop,Electronics,Computers,991.58,19,18840.02,16682.17,2157.85,7/14/2024,Online,26214
SKU20694,Apple iPhone 14,Electronics,Smartphones,928.3,41,38060.3,15380.4,22679.9,2/15/2025,Retail Store,26215
SKU74816,Levi's Jeans,Apparel,Casualwear,1394.18,5,6970.9,5305.32,1665.58,4/18/2025,Online,26216
SKU82628,Apple iPhone 14,Electronics,Smartphones,890.39,72,64108.08,30522.29,33585.79,1/28/2025,Retail Store,26217
SKU52163,Samsung Smart TV,Electronics,Television,950.34,49,46566.66,37679.14,8887.52,10/28/2024,Online,26218
SKU33567,Apple iPhone 14,Electronics,Smartphones,1462.39,22,32172.58,26519.42,5653.16,6/8/2024,Marketplace,26219
SKU22881,Colgate Toothpaste,Beauty,Oral Care,389.09,74,28792.66,15006.76,13785.9,6/21/2024,Mobile App,26220
SKU78517,Maybelline Lipstick,Beauty,Makeup,95.58,48,4587.84,3579.88,1007.96,12/5/2024,Marketplace,26221
SKU26600,Nike Running Shoes,Apparel,Sportswear,1278.56,81,103563.36,72861.29,30702.07,7/10/2024,Mobile App,26222
SKU64964,Levi's Jeans,Apparel,Casualwear,1250.75,6,7504.5,4349.31,3155.19,12/14/2024,Mobile App,26223
SKU99186,HP Laptop,Electronics,Computers,1422.14,20,28442.8,11800.65,16642.15,10/26/2024,Retail Store,26224
